,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,month_year,day_year,year_year,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy_type,renew_offer_type,sales_channel,vehicle_class,vehicle_size
4763,8292.626726,79632,106,7,72,1,3,344.048739,1,22,2011,Oregon,No,Basic,College,Employed,M,Urban,Divorced,Personal Auto,Offer2,Branch,SUV,Medsize
4764,15433.0,16154,62,31,45,1,2,104.0,2,17,2011,Oregon,No,Basic,Master,Medical Leave,M,Rural,Married,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
4765,2906.298309,72211,73,12,1,0,1,104.0,1,6,2011,Oregon,No,Basic,College,Employed,M,Rural,Married,Personal Auto,Offer2,Web,Four-Door Car,Medsize
4766,6089.77238,70892,76,21,32,0,5,206.709951,1,16,2011,California,No,Extended,College,Employed,M,Urban,Married,Corporate Auto,Offer2,Call Center,Two-Door Car,Medsize
4767,5016.144667,49367,63,16,40,0,9,104.0,1,18,2011,Washington,No,Basic,College,Employed,F,Rural,Divorced,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
4768,15433.0,68086,194,34,6,0,3,218.342169,2,8,2011,Arizona,No,Premium,Bachelor,Employed,F,Rural,Married,Corporate Auto,Offer2,Web,SUV,Large
4769,5680.467468,90353,70,3,64,0,7,104.0,1,9,2011,Washington,No,Basic,Master,Employed,M,Rural,Married,Personal Auto,Offer2,Branch,Two-Door Car,Medsize
4770,4582.155128,49558,115,1,73,0,1,552.0,2,24,2011,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Personal Auto,Offer3,Web,SUV,Large
4771,8663.550386,93485,72,31,40,0,2,127.104785,2,8,2011,Washington,No,Basic,Bachelor,Employed,M,Rural,Married,Personal Auto,Offer4,Agent,Four-Door Car,Medsize
4772,5274.20076,10629,74,17,15,0,8,532.8,2,18,2011,Oregon,No,Basic,High School or Below,Medical Leave,M,Suburban,Single,Personal Auto,Offer4,Web,Four-Door Car,Small
4773,2662.0,10237,72,31,97,0,1,253.637853,2,9,2011,California,No,Basic,Bachelor,Medical Leave,M,Urban,Married,Personal Auto,Offer2,Call Center,Two-Door Car,Medsize
4774,4515.184003,87517,112,1,28,1,1,773.0,2,27,2011,Oregon,No,Premium,College,Employed,F,Suburban,Married,Corporate Auto,Offer2,Branch,Four-Door Car,Small
4775,5533.229132,23241,70,11,14,0,9,504.0,2,7,2011,Nevada,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Offer2,Agent,Two-Door Car,Small
4776,5216.914471,60861,66,8,82,0,4,104.0,1,23,2011,Arizona,No,Basic,High School or Below,Employed,M,Rural,Married,Personal Auto,Offer4,Agent,Four-Door Car,Small
4777,7860.086842,21726,104,20,79,0,8,697.010998,2,28,2011,Nevada,No,Basic,Doctor,Disabled,M,Suburban,Married,Personal Auto,Offer2,Branch,SUV,Medsize
4778,5016.553079,36313,67,3,38,2,9,300.375887,1,18,2011,Arizona,No,Basic,Bachelor,Employed,M,Urban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
4779,3351.567048,29160,87,25,62,0,1,417.6,1,17,2011,California,No,Extended,Bachelor,Employed,F,Suburban,Single,Personal Auto,Offer2,Branch,Two-Door Car,Medsize
4780,6732.202033,0,99,15,79,0,5,712.8,1,29,2011,California,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer4,Web,Two-Door Car,Small
4781,6423.739052,0,188,5,67,0,1,773.0,2,13,2011,Oregon,No,Basic,College,Unemployed,M,Suburban,Single,Corporate Auto,Offer3,Agent,Luxury SUV,Medsize
4782,4974.8733,48139,63,9,41,0,9,329.494,1,8,2011,California,No,Basic,College,Employed,F,Suburban,Single,Personal Auto,Offer3,Call Center,Four-Door Car,Medsize
4783,4739.297046,0,76,28,55,5,3,104.0,1,30,2011,Oregon,No,Extended,College,Unemployed,F,Rural,Married,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
4784,6086.431746,13688,84,25,2,0,8,403.2,2,24,2011,Oregon,No,Extended,College,Retired,F,Suburban,Divorced,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
4785,5016.641406,0,73,16,77,0,9,525.6,1,20,2011,California,No,Basic,College,Unemployed,M,Suburban,Single,Corporate Auto,Offer2,Branch,Four-Door Car,Medsize
4786,7341.794924,27649,63,3,63,0,2,302.4,2,3,2011,Nevada,No,Basic,High School or Below,Employed,F,Suburban,Single,Personal Auto,Offer4,Web,Four-Door Car,Small
4787,3215.196994,24191,80,11,32,0,1,104.0,2,23,2011,Arizona,No,Extended,Master,Employed,F,Rural,Married,Personal Auto,Offer4,Branch,Four-Door Car,Medsize
4788,2662.0,0,71,11,77,0,1,517.056582,1,28,2011,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Corporate Auto,Offer2,Web,Four-Door Car,Medsize
4789,5340.535477,58493,67,13,53,0,4,321.6,2,11,2011,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Offer3,Agent,Four-Door Car,Large
4790,3644.833554,82477,90,1,69,0,1,432.0,1,15,2011,California,Yes,Extended,High School or Below,Employed,F,Suburban,Married,Personal Auto,Offer2,Agent,Two-Door Car,Large
4791,6382.047596,88663,79,20,86,0,7,379.2,2,19,2011,Oregon,No,Extended,College,Employed,F,Suburban,Married,Special Auto,Offer1,Agent,Four-Door Car,Medsize
4792,4303.637883,74057,109,27,24,0,1,523.2,2,12,2011,Nevada,No,Basic,High School or Below,Employed,F,Suburban,Single,Personal Auto,Offer2,Branch,SUV,Medsize
4793,4228.734374,0,63,2,82,2,8,302.4,1,12,2011,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Corporate Auto,Offer2,Agent,Two-Door Car,Small
4794,10426.08551,52342,66,28,28,3,2,316.8,2,9,2011,Arizona,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Offer1,Agent,Two-Door Car,Small
4795,2662.0,42012,63,13,84,0,1,104.0,2,19,2011,California,No,Basic,Bachelor,Employed,M,Rural,Married,Corporate Auto,Offer1,Agent,Four-Door Car,Medsize
4796,8232.760182,56021,69,20,38,0,2,279.51121,1,12,2011,Arizona,No,Basic,Bachelor,Employed,M,Urban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
4797,15433.0,35124,137,18,46,0,2,773.0,1,19,2011,California,No,Extended,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer1,Call Center,SUV,Large
4798,2662.0,0,62,4,49,1,1,439.001718,1,11,2011,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
4799,4423.690041,0,125,8,55,0,1,773.0,2,11,2011,Nevada,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Offer3,Agent,SUV,Medsize
4800,3691.765242,37202,93,30,86,0,1,322.528829,1,14,2011,Arizona,No,Extended,College,Employed,F,Urban,Married,Personal Auto,Offer3,Branch,Two-Door Car,Medsize
4801,4940.508153,65985,71,3,47,5,4,104.0,2,20,2011,Oregon,No,Basic,College,Employed,M,Rural,Single,Special Auto,Offer2,Agent,Four-Door Car,Medsize
4802,8503.942634,87771,74,8,9,4,2,355.2,2,8,2011,California,No,Basic,High School or Below,Employed,F,Suburban,Single,Personal Auto,Offer2,Branch,Four-Door Car,Small
4803,15433.0,63624,115,10,40,2,2,306.337632,1,16,2011,Arizona,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Offer4,Agent,SUV,Medsize
4804,10419.16743,80192,129,8,69,0,9,200.662297,1,16,2011,California,No,Extended,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer3,Call Center,SUV,Large
4805,4139.89767,35945,105,14,25,0,1,756.0,2,4,2011,Oregon,No,Basic,Bachelor,Employed,M,Suburban,Divorced,Personal Auto,Offer1,Agent,SUV,Small
4806,7627.660848,93004,63,31,2,0,2,205.957043,1,7,2011,Oregon,No,Basic,College,Employed,M,Urban,Married,Corporate Auto,Offer1,Branch,Four-Door Car,Medsize
4807,6162.369756,0,89,4,24,0,4,773.0,1,23,2011,Washington,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
4808,15433.0,71210,214,8,89,1,2,773.0,2,13,2011,California,Yes,Extended,College,Employed,F,Suburban,Married,Personal Auto,Offer1,Branch,Luxury Car,Small
4809,15433.0,99159,190,7,14,0,5,773.0,1,4,2011,Oregon,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Offer2,Branch,Luxury SUV,Large
4810,5757.489397,81491,72,21,24,0,3,104.0,2,10,2011,Nevada,No,Basic,College,Employed,F,Rural,Divorced,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
4811,15433.0,99875,108,12,37,0,2,114.972914,1,14,2011,California,No,Basic,Master,Employed,F,Rural,Divorced,Personal Auto,Offer3,Call Center,SUV,Medsize
4812,5555.492159,51705,139,26,79,0,1,545.291103,1,27,2011,California,No,Extended,High School or Below,Employed,F,Urban,Married,Personal Auto,Offer1,Agent,SUV,Medsize
4813,15433.0,39837,201,11,63,0,2,381.306996,2,6,2011,Arizona,No,Extended,Bachelor,Employed,F,Rural,Married,Corporate Auto,Offer1,Web,Luxury SUV,Medsize
4814,9594.78115,31421,81,5,95,0,2,388.8,2,2,2011,Oregon,No,Extended,College,Employed,F,Suburban,Married,Personal Auto,Offer3,Web,Two-Door Car,Medsize
4815,5411.936509,81531,135,23,50,0,1,420.434259,1,15,2011,Arizona,No,Extended,Bachelor,Employed,M,Urban,Married,Personal Auto,Offer2,Web,SUV,Small
4816,5318.89664,25134,67,3,0,0,6,321.6,1,12,2011,California,Yes,Basic,Bachelor,Employed,F,Suburban,Married,Corporate Auto,Offer2,Call Center,Four-Door Car,Small
4817,7731.713059,37386,97,1,4,0,3,465.6,2,11,2011,California,No,Extended,College,Employed,F,Suburban,Married,Corporate Auto,Offer1,Branch,Four-Door Car,Large
4818,2662.0,0,66,16,35,4,1,316.8,2,22,2011,California,Yes,Basic,College,Unemployed,F,Suburban,Divorced,Corporate Auto,Offer1,Branch,Four-Door Car,Small
4819,5510.965059,99553,68,14,85,0,6,111.586995,1,21,2011,Oregon,No,Basic,College,Employed,F,Rural,Married,Corporate Auto,Offer4,Web,Four-Door Car,Medsize
4820,11158.12643,0,161,19,71,0,9,773.0,2,18,2011,Arizona,No,Premium,Bachelor,Unemployed,F,Suburban,Single,Corporate Auto,Offer1,Call Center,SUV,Small
4821,5390.27165,70705,69,31,61,2,6,272.024652,2,23,2011,Arizona,No,Basic,High School or Below,Employed,M,Urban,Married,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
4822,2662.0,22724,69,21,39,0,1,104.0,1,12,2011,Nevada,No,Basic,College,Employed,F,Rural,Single,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
4823,8826.611996,26320,111,3,92,0,9,603.819794,2,24,2011,Oregon,No,Basic,College,Employed,F,Suburban,Married,Corporate Auto,Offer1,Web,SUV,Large
4824,4713.404623,0,69,7,90,0,8,773.0,1,15,2011,Nevada,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
4825,2662.0,0,70,24,10,0,1,425.266308,1,31,2011,California,Yes,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
4826,11895.18188,88218,99,9,25,0,2,104.0,2,28,2011,California,No,Extended,College,Employed,F,Rural,Divorced,Personal Auto,Offer2,Web,Two-Door Car,Large
4827,5580.960642,25180,70,21,44,0,9,235.895575,2,16,2011,Nevada,No,Basic,Master,Employed,M,Urban,Married,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
4828,8617.550432,48091,108,30,66,0,9,132.041491,1,6,2011,Oregon,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer1,Branch,SUV,Medsize
4829,3940.123576,92539,100,1,55,0,1,104.0,2,3,2011,Oregon,No,Basic,High School or Below,Employed,M,Rural,Single,Corporate Auto,Offer2,Branch,SUV,Medsize
4830,2662.0,40658,61,24,79,1,1,104.0,2,14,2011,Arizona,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer3,Call Center,Four-Door Car,Medsize
4831,4439.677708,75453,112,6,90,0,1,163.9498,1,26,2011,Arizona,No,Basic,Bachelor,Employed,M,Rural,Married,Special Auto,Offer2,Web,SUV,Medsize
4832,2662.0,94003,64,14,39,0,1,307.2,1,4,2011,Oregon,No,Basic,College,Employed,M,Suburban,Single,Personal Auto,Offer2,Call Center,Four-Door Car,Medsize
4833,15433.0,31737,218,17,2,0,3,773.0,2,14,2011,Arizona,No,Extended,Master,Employed,M,Suburban,Married,Personal Auto,Offer1,Agent,Luxury SUV,Medsize
4834,2662.0,0,70,24,10,0,1,425.266308,1,31,2011,Washington,Yes,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
4835,2681.332102,0,71,2,94,1,1,340.8,2,4,2011,Washington,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Offer1,Branch,Four-Door Car,Small
4836,4272.80504,0,114,0,75,0,1,773.0,2,20,2011,California,No,Premium,College,Unemployed,F,Suburban,Single,Personal Auto,Offer1,Call Center,Four-Door Car,Small
4837,15284.33065,48885,190,31,90,0,9,773.0,2,16,2011,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Offer3,Web,Luxury Car,Medsize
4838,15433.0,0,79,14,22,0,2,379.2,2,12,2011,Nevada,No,Extended,Bachelor,Unemployed,F,Suburban,Single,Corporate Auto,Offer1,Branch,Four-Door Car,Medsize
4839,4984.618655,86305,62,1,99,0,5,104.0,1,11,2011,California,Yes,Basic,Bachelor,Employed,M,Rural,Married,Personal Auto,Offer2,Call Center,Four-Door Car,Medsize
4840,5246.278375,28909,66,15,66,0,8,456.702735,1,21,2011,Oregon,Yes,Basic,Bachelor,Employed,F,Suburban,Married,Corporate Auto,Offer1,Agent,Two-Door Car,Medsize
4841,8827.229838,0,123,35,38,1,3,773.0,2,15,2011,California,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer2,Branch,SUV,Medsize
4842,3269.013926,26140,84,23,37,1,1,403.2,2,11,2011,Oregon,No,Extended,College,Employed,M,Suburban,Married,Personal Auto,Offer4,Branch,Two-Door Car,Small
4843,15433.0,35095,73,25,56,0,2,525.6,1,17,2011,Oregon,Yes,Basic,Bachelor,Employed,M,Suburban,Divorced,Personal Auto,Offer2,Call Center,Two-Door Car,Small
4844,2662.0,31678,63,7,3,0,1,104.0,1,14,2011,Arizona,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer2,Branch,Two-Door Car,Medsize
4845,7200.566588,28245,62,0,16,0,2,297.6,2,12,2011,Arizona,No,Basic,Master,Disabled,M,Suburban,Married,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
4846,7917.119912,0,72,0,97,0,2,345.6,1,22,2011,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Offer2,Web,Four-Door Car,Medsize
4847,15433.0,19168,106,12,54,1,2,508.8,1,23,2011,Nevada,No,Basic,High School or Below,Medical Leave,F,Suburban,Married,Personal Auto,Offer1,Branch,SUV,Medsize
4848,15433.0,22705,239,19,59,0,7,773.0,2,20,2011,California,Yes,Extended,Master,Employed,F,Suburban,Divorced,Personal Auto,Offer2,Agent,Luxury SUV,Medsize
4849,15433.0,86481,65,9,69,0,2,189.971267,1,27,2011,Nevada,No,Basic,College,Employed,F,Urban,Single,Corporate Auto,Offer1,Agent,Two-Door Car,Small
4850,7553.936525,38008,68,12,40,4,2,321.789644,1,24,2011,Arizona,No,Basic,Doctor,Employed,M,Urban,Divorced,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
4851,2662.0,63032,61,5,79,0,1,404.550554,2,19,2011,California,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
4852,4865.371797,27228,129,19,61,4,1,238.262773,1,25,2011,Washington,No,Extended,College,Employed,F,Rural,Married,Personal Auto,Offer4,Branch,Sports Car,Medsize
4853,15433.0,0,68,5,4,1,2,483.578159,1,13,2011,Nevada,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Offer2,Call Center,Four-Door Car,Large
4854,2662.0,13424,71,30,78,0,1,340.8,1,23,2011,Oregon,No,Basic,Bachelor,Retired,F,Suburban,Divorced,Personal Auto,Offer3,Call Center,Four-Door Car,Medsize
4855,8688.754812,59098,110,31,73,0,3,665.931223,1,27,2011,Oregon,No,Basic,College,Employed,F,Suburban,Divorced,Personal Auto,Offer2,Agent,SUV,Medsize
4856,13736.1325,16181,181,22,79,0,8,773.0,2,13,2011,Oregon,Yes,Premium,Master,Disabled,F,Suburban,Divorced,Personal Auto,Offer1,Web,SUV,Medsize
4857,8564.768226,95697,107,29,29,0,9,178.006524,2,17,2011,Oregon,Yes,Basic,High School or Below,Employed,M,Rural,Married,Personal Auto,Offer2,Agent,Sports Car,Medsize
4858,7019.177186,26806,63,32,19,0,2,302.4,1,23,2011,Arizona,Yes,Basic,College,Retired,M,Suburban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
4859,8114.409136,30595,69,22,36,0,2,446.08476,2,8,2011,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Married,Corporate Auto,Offer1,Agent,Four-Door Car,Medsize
4860,4864.382304,88079,61,16,37,0,3,121.88814,2,27,2011,Nevada,No,Basic,College,Employed,M,Rural,Married,Personal Auto,Offer2,Agent,Two-Door Car,Medsize
4861,8569.422637,99803,71,1,67,0,2,189.143402,1,10,2011,Oregon,No,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,Offer2,Call Center,Four-Door Car,Small
4862,15433.0,0,118,26,43,0,2,773.0,2,18,2011,Nevada,No,Premium,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Offer1,Web,Four-Door Car,Large
4863,12944.18562,0,191,27,49,0,3,773.0,2,14,2011,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Agent,Luxury Car,Medsize
4864,2662.0,36283,68,14,63,1,1,291.410965,1,8,2011,Oregon,No,Basic,College,Employed,F,Urban,Divorced,Personal Auto,Offer1,Call Center,Four-Door Car,Medsize
4865,4582.899414,66991,115,1,71,0,1,399.617715,1,18,2011,Arizona,No,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,Offer2,Branch,SUV,Medsize
4866,2691.70088,34322,70,20,46,2,1,336.0,1,1,2011,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Corporate Auto,Offer2,Agent,Four-Door Car,Medsize
4867,2662.0,44855,63,3,71,1,1,104.0,2,20,2011,Oregon,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
4868,9277.472901,97729,115,4,48,1,7,221.047584,1,4,2011,Arizona,No,Premium,Bachelor,Employed,M,Rural,Married,Personal Auto,Offer3,Branch,Four-Door Car,Large
4869,4142.561212,48263,104,2,32,0,1,674.863718,1,25,2011,Oregon,No,Premium,High School or Below,Employed,F,Suburban,Married,Personal Auto,Offer2,Branch,Two-Door Car,Small
4870,15433.0,68343,79,20,78,0,2,379.2,1,18,2011,California,No,Extended,Bachelor,Employed,F,Suburban,Single,Personal Auto,Offer2,Call Center,Two-Door Car,Medsize
4871,9409.143498,76847,118,16,52,0,3,104.0,2,25,2011,Oregon,No,Basic,Master,Employed,M,Rural,Single,Corporate Auto,Offer1,Call Center,SUV,Medsize
4872,2662.0,35795,65,25,53,0,1,312.0,1,24,2011,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
4873,7637.111954,0,71,1,29,0,2,340.8,1,14,2011,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Offer1,Call Center,Four-Door Car,Large
4874,2662.0,53074,61,5,86,0,1,268.773368,1,16,2011,Oregon,No,Basic,High School or Below,Employed,F,Urban,Married,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
4875,2662.0,0,63,13,48,0,1,732.638975,2,11,2011,California,No,Basic,College,Unemployed,F,Suburban,Single,Corporate Auto,Offer3,Web,Four-Door Car,Large
4876,8716.368952,28743,112,9,13,0,3,537.6,2,14,2011,Arizona,No,Basic,Bachelor,Employed,F,Suburban,Single,Personal Auto,Offer3,Call Center,SUV,Medsize
4877,5207.985921,81839,65,23,39,1,4,104.0,1,7,2011,California,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
4878,2719.506996,14030,72,11,3,0,1,345.6,1,24,2011,Oregon,Yes,Basic,College,Retired,F,Suburban,Married,Personal Auto,Offer2,Branch,Two-Door Car,Large
4879,2662.0,32764,61,30,23,0,1,292.953446,1,28,2011,Oregon,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Offer4,Web,Two-Door Car,Small
4880,3829.090645,74775,95,18,35,0,1,676.658911,1,18,2011,Oregon,No,Extended,Master,Employed,M,Suburban,Divorced,Personal Auto,Offer2,Web,Four-Door Car,Small
4881,8873.525122,53503,114,3,43,0,7,547.2,2,14,2011,Arizona,No,Premium,Bachelor,Employed,F,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
4882,15433.0,34455,135,8,69,0,2,648.0,2,2,2011,California,No,Extended,College,Employed,M,Suburban,Married,Personal Auto,Offer2,Call Center,SUV,Medsize
4883,2952.360309,52198,74,2,62,0,1,355.2,2,3,2011,Washington,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer1,Branch,Two-Door Car,Small
4884,15433.0,64429,133,1,58,2,2,222.080015,1,28,2011,Oregon,No,Extended,College,Employed,F,Rural,Married,Personal Auto,Offer3,Call Center,SUV,Medsize
4885,7285.030983,44788,61,6,48,0,2,386.031248,2,28,2011,Oregon,Yes,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Small
4886,13104.30284,30130,110,22,12,0,2,528.0,1,26,2011,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer1,Call Center,SUV,Small
4887,2662.0,0,65,34,84,0,1,149.241472,2,8,2011,Arizona,No,Basic,College,Unemployed,F,Rural,Married,Personal Auto,Offer2,Branch,Two-Door Car,Large
4888,9350.872287,0,275,3,64,1,1,773.0,2,22,2011,Nevada,No,Premium,High School or Below,Unemployed,M,Suburban,Single,Corporate Auto,Offer1,Agent,Luxury SUV,Medsize
4889,9035.671134,34337,113,20,44,0,9,542.4,1,21,2011,Oregon,Yes,Premium,High School or Below,Employed,F,Suburban,Married,Corporate Auto,Offer2,Web,Four-Door Car,Large
4890,15433.0,22276,111,19,73,1,2,773.0,1,28,2011,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer3,Call Center,SUV,Medsize
4891,2662.0,52980,64,33,93,0,1,191.945693,2,18,2011,California,No,Basic,College,Employed,M,Urban,Married,Personal Auto,Offer1,Branch,Four-Door Car,Large
4892,8954.840118,97736,74,19,22,0,2,104.0,1,31,2011,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer4,Agent,Four-Door Car,Medsize
4893,2662.0,0,67,0,14,0,1,222.903462,2,1,2011,Washington,No,Basic,College,Unemployed,F,Urban,Married,Corporate Auto,Offer2,Call Center,Two-Door Car,Medsize
4894,7700.619936,0,73,18,16,1,2,773.0,1,26,2011,Washington,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Corporate Auto,Offer1,Branch,Four-Door Car,Medsize
4895,3776.665506,68727,94,19,76,0,1,386.520235,2,21,2011,Nevada,No,Extended,College,Employed,F,Urban,Married,Corporate Auto,Offer4,Call Center,Two-Door Car,Large
4896,8044.872393,71391,67,29,39,0,2,284.000172,2,19,2011,Nevada,Yes,Basic,Bachelor,Employed,M,Urban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
4897,5029.671927,62271,63,30,52,0,3,104.0,1,2,2011,California,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Offer4,Agent,Four-Door Car,Medsize
4898,15433.0,0,187,1,7,0,2,773.0,1,29,2011,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Agent,Luxury Car,Large
